2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,18:03:01,40.343839,-74.6668073
2018,Saturday,Mercer Street,Motor Vehicle Crash - No Injury,18:41:24,40.343839,-74.6668073
2018,Saturday,State Road,Motor Vehicle Crash - No Injury,19:00:31,40.3634204,-74.6646639
2018,Saturday,Lawrenceville Road,Motor Vehicle Crash - No Injury,20:05:51,40.2880959,-74.7331617
2018,Sunday,Palmer Square West,Motor Vehicle Crash - No Injury,14:46:14,40.3502123,-74.6618651
2018,Monday,Edgerstoune Road,Motor Vehicle Crash - No Injury,10:59:27,40.33932,-74.68478
2018,Monday,Moore Street,Motor Vehicle Crash - No Injury,15:54:36,40.35724,-74.657186
2018,Tuesday,Laurel Road,Motor Vehicle Crash - No Injury,18:36:06,40.3674184,-74.6628942
2018,Tuesday,Elm Road,Motor Vehicle Crash - No Injury,18:54:49,40.351115,-74.678342
2018,Wednesday,Wilkinson Way,Motor Vehicle Crash - No Injury,12:55:07,40.325662,-74.684712
2018,Wednesday,Bayard Lane,Motor Vehicle Crash - No Injury,13:17:34,40.3496958,-74.6654254
2018,Thursday,State Road,Motor Vehicle Crash - No Injury,12:21:03,40.3634204,-74.6646639
2018,Thursday,Lawrenceville Road,Motor Vehicle Crash - No Injury,13:15:35,40.2880959,-74.7331617
2018,Friday,Rollingmead,Motor Vehicle Crash - No Injury,08:36:06,40.360093,-74.638881
2018,Friday,Faculty Road,Motor Vehicle Crash - No Injury,09:55:15,40.3391131,-74.654728
2018,Friday,Mercer Street,Motor Vehicle Crash - No Injury,09:55:03,40.343839,-74.6668073
2018,Friday,Great Road,Motor Vehicle Crash - No Injury,11:14:48,40.362656,-74.687158
2018,Friday,Bayard Lane,Motor Vehicle Crash - Injury,16:15:10,40.3496958,-74.6654254
2018,Friday,Nassau Street,Motor Vehicle Crash - No Injury,17:42:28,40.3485994,-74.6635093
2018,Saturday,State Road,Motor Vehicle Crash - Injury,17:07:52,40.3634204,-74.6646639
2018,Sunday,Bayard Lane,Motor Vehicle Crash - No Injury,18:30:08,40.3496958,-74.6654254
2018,Sunday,Mercer Street,Motor Vehicle Crash - No Injury,21:07:49,40.343839,-74.6668073
2018,Monday,Princeton Kingston Road,Motor Vehicle Crash - No Injury,14:53:34,40.3653019,-74.6276304
2018,Monday,Chambers Street,Motor Vehicle Crash - No Injury,15:52:46,40.3503117,-74.6629832
2018,Wednesday,Mercer Street,Motor Vehicle Crash - No Injury,14:03:08,40.343839,-74.6668073
2018,Wednesday,Spruce Circle,Motor Vehicle Crash - No Injury,15:06:16,40.3559052,-74.647653
2018,Wednesday,State Road,Motor Vehicle Crash - No Injury,17:08:34,40.3634204,-74.6646639
2018,Thursday,Walnut Lane,Motor Vehicle Crash - No Injury,08:08:40,40.3665842,-74.6582453
2018,Thursday,Vandeventer Avenue,Motor Vehicle Crash - No Injury,14:33:57,40.351582,-74.6577752
2018,Thursday,Robert Road,Motor Vehicle Crash - No Injury,16:07:00,40.354134,-74.639704
2018,Thursday,Alexander St,Motor Vehicle Crash - No Injury,17:17:29,40.3419674,-74.6600934
2018,Friday,Park Place,Motor Vehicle Crash - No Injury,13:04:09,40.3517506,-74.6563732
2018,Friday,Western Way,Motor Vehicle Crash - No Injury,15:16:19,40.3505451,-74.6413343
2018,Sunday,Nassau Street,Motor Vehicle Crash - No Injury,17:55:57,40.3485994,-74.6635093
2018,Tuesday,Alexander Street,Motor Vehicle Crash - No Injury,17:20:56,40.3419674,-74.6600934
2018,Tuesday,Mercer Street,Motor Vehicle Crash - No Injury,21:47:21,40.343839,-74.6668073
2018,Wednesday,Valley Road,Motor Vehicle Crash - No Injury,20:50:06,40.3641722,-74.6532094
2018,Thursday,Mercer Street,Motor Vehicle Crash - No Injury,03:59:08,40.343839,-74.6668073
2018,Thursday,Nassau Street,Motor Vehicle Crash - No Injury,18:32:51,40.3485994,-74.6635093
2018,Friday,Great Road,Motor Vehicle Crash - No Injury,11:53:05,40.362656,-74.687158
2018,Friday,South Harrison Street,Motor Vehicle Crash - No Injury,15:07:26,40.34543,-74.6390413
2018,Saturday,Mercer Street,Motor Vehicle Crash - No Injury,14:30:48,40.343839,-74.6668073
2018,Tuesday,State Road,Motor Vehicle Crash - No Injury,04:14:25,40.3634204,-74.6646639
2018,Tuesday,Spring Street,Motor Vehicle Crash - No Injury,16:49:04,40.351221,-74.6590103
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,17:10:32,40.3642266,-74.6530539
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,17:44:59,40.3642266,-74.6530539
2018,Tuesday,Western Way,Motor Vehicle Crash - No Injury,19:01:10,40.3505451,-74.6413343
2018,Tuesday,North Harrison Street,Motor Vehicle Crash - No Injury,21:19:28,40.3642266,-74.6530539
2018,Wednesday,North Harrison Street,Motor Vehicle Crash - No Injury,07:40:34,40.3642266,-74.6530539
2018,Wednesday,South Harrison Street,Motor Vehicle Crash - No Injury,16:08:10,40.34543,-74.6390413
2018,Thursday,North Harrison Street,Motor Vehicle Crash - No Injury,11:30:45,40.3642266,-74.6530539
2018,Thursday,Witherspoon Street,Motor Vehicle Crash - No Injury,12:04:42,40.3622565,-74.6644225
2018,Thursday,Washington Road,Motor Vehicle Crash - No Injury,15:11:19,40.3456024,-74.6533484
2018,Friday,Ewing Street,Motor Vehicle Crash - No Injury,15:33:56,40.3720444,-74.6621297
2018,Saturday,Loomis Court,Motor Vehicle Crash - No Injury,09:09:36,40.3636423,-74.6587273
